ecotype_id,country,latitude,longitude,pop,nativename
5737,United Kingdom,51.3,0.1,British-Isles,UKID32
5738,United Kingdom,54.1,-1.6,British-Isles,UKID33
5739,United Kingdom,52.2,1.4,British-Isles,UKID34
5740,United Kingdom,51.3,0.9,British-Isles,UKID35
5741,United Kingdom,56.6,-4.1,British-Isles,For-2
5742,United Kingdom,51.3,1.1,British-Isles,Frd-1
5744,United Kingdom,55.4,-2.8,British-Isles,UKID39
5745,United Kingdom,51,-1.5,British-Isles,Hil-1
5746,United Kingdom,51.3,0.3,British-Isles,Igt-1
5749,United Kingdom,54.6,-3.1,British-Isles,Ksk-1
5750,United Kingdom,54.6,-3.1,British-Isles,Ksk-2
5752,United Kingdom,55.7,-3.8,British-Isles,Lan-1
5753,United Kingdom,54.7,-2.7,British-Isles,UKID48
5755,United Kingdom,51.3,1.1,British-Isles,Lha-1
5756,United Kingdom,52.2,0.8,British-Isles,UKID51
5758,United Kingdom,50.3,-5.2,British-Isles,UKID53
5759,United Kingdom,52.6,1.3,British-Isles,UKID54
5760,United Kingdom,53,-1.1,British-Isles,UKID55
5762,United Kingdom,55.6,-3.2,British-Isles,UKID58
5763,United Kingdom,51.2,0.4,British-Isles,UKID57
5767,United Kingdom,54.6,-2.8,British-Isles,Poo-1
5769,United Kingdom,51.3,1,British-Isles,UKID64
5770,United Kingdom,55.3,-1.9,British-Isles,UKID65
5774,United Kingdom,51.1,0.6,British-Isles,Sis-1
5777,United Kingdom,51.1,0.7,British-Isles,UKID72
5780,United Kingdom,53.1,-1,British-Isles,UKID75
5781,United Kingdom,54.3,-2.8,British-Isles,UKID76
5782,United Kingdom,53.7,-3,British-Isles,Su-1
5784,United Kingdom,56.4,-5.2,British-Isles,Ty-1
5785,United Kingdom,54.7,-2.9,British-Isles,UKID80
5787,United Kingdom,54.8,-3.2,British-Isles,UKID82
5788,United Kingdom,50.8,-2,British-Isles,UKID83
5789,United Kingdom,51.3,-0.5,British-Isles,Wis-1
5792,United Kingdom,50.8,-0.7,British-Isles,UKID87
5793,United Kingdom,51.3,0.6,British-Isles,UKID88
5795,United Kingdom,53.2,-1.7,British-Isles,UKID90
5798,United Kingdom,53.1,-3.3,British-Isles,UKID93
5799,United Kingdom,56,-3.4,British-Isles,UKID95
5802,United Kingdom,52.3,-1.6,British-Isles,UKID98
5803,United Kingdom,51.7,-4.7,British-Isles,UKID99
5804,United Kingdom,50.8,-1.1,British-Isles,UKID100
5805,United Kingdom,53.2,-1.4,British-Isles,UKID101
5807,United Kingdom,51.8,-0.5,British-Isles,UKID103
5812,United Kingdom,52.1,-2.3,British-Isles,UKID108
5813,United Kingdom,52,-2.4,British-Isles,UKID109
5816,United Kingdom,52,-1.7,British-Isles,UKID112
5817,United Kingdom,52.3,-1.5,British-Isles,UKID113
5820,United Kingdom,55.9,-3.3,British-Isles,Edi-2
5821,United Kingdom,56.7333,-5.98333,British-Isles,UKID115
5826,United Kingdom,56.7333,-5.98333,British-Isles,UKID120
6727,United Kingdom,51.4083,-0.6383,British-Isles,CIBC-2
6729,United Kingdom,51.4083,-0.6383,British-Isles,CIBC-4
6730,United Kingdom,51.4083,-0.6383,British-Isles,CIBC-5
6847,United Kingdom,51.4083,-0.6383,British-Isles,NFC-20
6905,Ireland,54.1,-6.2,British-Isles,Bur-0
6907,United Kingdom,51.4083,-0.6383,British-Isles,CIBC-17
6914,United Kingdom,55.949444,-3.160278,British-Isles,Edi-0
6923,United Kingdom,51.4083,-0.6383,British-Isles,HR-10
6924,United Kingdom,51.4083,-0.6383,British-Isles,HR-5
6943,United Kingdom,51.4083,-0.6383,British-Isles,NFA-10
6944,United Kingdom,51.4083,-0.6383,British-Isles,NFA-8
6966,United Kingdom,51.4083,-0.6383,British-Isles,Sq-1
6967,United Kingdom,51.4083,-0.6383,British-Isles,Sq-8
6989,United Kingdom,54.8,-2.4333,British-Isles,Alst-1
7026,United Kingdom,54.4,-3.2667,British-Isles,Boot-1
7064,United Kingdom,51.3,1.1,British-Isles,Cnt-1
7109,United Kingdom,51.3,0.5,British-Isles,Ema-1
7252,United Kingdom,54.6167,-2.3,British-Isles,Mc-0
7351,United Kingdom,56.4278,-5.23439,British-Isles,Ty-0
7479,United Kingdom,51.2878,0.0565,British-Isles,PHW-10
7482,United Kingdom,51.2878,0.0565,British-Isles,PHW-13
7483,United Kingdom,51.2878,0.0565,British-Isles,PHW-14
7490,United Kingdom,51.2878,0.0565,British-Isles,PHW-20
7492,United Kingdom,51.4167,-1.7167,British-Isles,PHW-22
7496,United Kingdom,50.6728,-3.8404,British-Isles,PHW-26
7498,United Kingdom,50.35,-3.5833,British-Isles,PHW-28
7502,United Kingdom,52.4,0.26,British-Isles,PHW-31
8323,United Kingdom,57,-4,British-Isles,Lc-0
9302,United Kingdom,55.9681,-3.21833,British-Isles,Edinburgh-5
9305,United Kingdom,55.9681,-3.21833,British-Isles,Edinburgh-8
9308,United Kingdom,57.9,-5.1525,British-Isles,Ullapool-3
9309,United Kingdom,57.9,-5.1525,British-Isles,Ullapool-4
9490,United Kingdom,55.9218,-3.17108,British-Isles,02B6
9496,United Kingdom,55.9212,-3.17857,British-Isles,09A3
9499,United Kingdom,55.8858,-3.16015,British-Isles,13B5
9504,United Kingdom,55.8877,-3.16377,British-Isles,12A1
6911,Cape Verde,15.1111,-23.6167,Cape Verde,Cvi-0
6916,Estonia,58.3,25.3,Eastern-Range,Est-1
6929,Tajikistan,38.48,68.49,Eastern-Range,Kondara
6930,Kazakhstan,49.5,73.1,Eastern-Range,Kz-1
6931,Kazakhstan,49.5,73.1,Eastern-Range,Kz-9
6938,Russia,55.7522,37.6322,Eastern-Range,Ms-0
6962,Tajikistan,38.35,68.48,Eastern-Range,Shahdara
6963,Tajikistan,38.35,68.48,Eastern-Range,Sorbo
6980,Belarus,52.3,30,Eastern-Range,Ws-0
7073,Russia,53.7502,34.7361,Eastern-Range,Chi-1
7168,Tajikistan,38.48,68.49,Eastern-Range,Hodja-Obi-Garm
7186,Lithuania,54.8969,23.8924,Eastern-Range,Kn-0
7296,Russia,59,29,Eastern-Range,Petergof
7323,Ukraine,49,38.28,Eastern-Range,Rubezhnoe-1
7413,Lithuania,54.6833,25.3167,Eastern-Range,Wil-2
7438,Russia,61.36,34.15,Eastern-Range,N13
7446,Russia,61.36,34.15,Eastern-Range,N4
7449,Russia,61.36,34.15,Eastern-Range,N7
7457,Russia,56.25,34.3167,Eastern-Range,Rld-2
8354,Russia,58,56.3167,Eastern-Range,Per-1
8388,Russia,52,36,Eastern-Range,Stw-0
8424,India,35,77,Eastern-Range,Kas-2
9077,Azerbaijan,38.7406,48.6131,Eastern-Range,Lerik1-6
9104,Georgia,41.8296,46.2831,Eastern-Range,Lag1-6
9165,Ukraine,50.4625,30.5411,Eastern-Range,Truk-5
9179,Ukraine,44.5656,34.3217,Eastern-Range,Ayu-Dag-3
100000,Lithuania,54.6833,25.3167,Eastern-Range,Wil-1
991,Sweden,55.3833,14.05,Fennoscandia,Ale-Stenar-41-1
992,Sweden,55.3833,14.05,Fennoscandia,Ale-Stenar-44-4
996,Sweden,55.3833,14.05,Fennoscandia,Ale-Stenar-50-11
997,Sweden,55.3833,14.05,Fennoscandia,Ale-Stenar-56-14
998,Sweden,55.3833,14.05,Fennoscandia,Ale-Stenar-57-16
999,Sweden,55.3833,14.05,Fennoscandia,Ale-Stenar-59-18
1002,Sweden,55.3833,14.05,Fennoscandia,Ale-Stenar-64-24
1006,Sweden,55.3833,14.05,Fennoscandia,Ale-Stenar-77-31
1026,Sweden,55.7,14.2,Fennoscandia,VM-12
1061,Sweden,55.7167,14.1333,Fennoscandia,Brösarp-11-135
1063,Sweden,55.7167,14.1333,Fennoscandia,Brösarp-21-140
1064,Sweden,55.7167,14.1333,Fennoscandia,Brösarp-25-142
1072,Sweden,55.7167,14.1333,Fennoscandia,Brösarp-51-157
1073,Sweden,55.7167,14.1333,Fennoscandia,Brösarp-53-159
1153,Sweden,56.7,16.5167,Fennoscandia,Aledal-1-34
1158,Sweden,56.7,16.5167,Fennoscandia,Aledal-6-49
1163,Sweden,56.7,16.5167,Fennoscandia,Aledal-11-63
1166,Sweden,56.7,16.5167,Fennoscandia,Aledal-14-73
1169,Sweden,56.7,16.5167,Fennoscandia,Aledal-17-82
1247,Sweden,59.4333,17.0167,Fennoscandia,Tos-31-374
1254,Sweden,59.4333,17.0167,Fennoscandia,Tos-82-387
1256,Sweden,59.4333,17.0167,Fennoscandia,Tos-93-391
1257,Sweden,59.4333,17.0167,Fennoscandia,Tos-95-393
1312,Sweden,59.5667,16.8667,Fennoscandia,Ängsö-57-419
1313,Sweden,59.5667,16.8667,Fennoscandia,Ängsö-59-422
1317,Sweden,59.5667,16.8667,Fennoscandia,Ängsö-74-430
1318,Sweden,59.5667,16.8667,Fennoscandia,Ängsö-80-432
1360,Sweden,59.7833,17.5833,Fennoscandia,Ham-2-228
1362,Sweden,59.7833,17.5833,Fennoscandia,Ham-6-232
1363,Sweden,59.7833,17.5833,Fennoscandia,Ham-7-233
1366,Sweden,59.7833,17.5833,Fennoscandia,Ham-10-239
1374,Sweden,59.7833,17.5833,Fennoscandia,Ham-27-256
1391,Sweden,59.8,17.5833,Fennoscandia,Stabby-13
1404,Sweden,59.8,17.5833,Fennoscandia,Stabby-26
1409,Sweden,62.8,18.2,Fennoscandia,Röd-38
1416,Sweden,62.8,18.2,Fennoscandia,Röd-45
1435,Sweden,62.8,18.2,Fennoscandia,Röd-17-319
1552,Sweden,63.0833,18.3667,Fennoscandia,Sku-30
1585,Sweden,65.25,15.6,Fennoscandia,Hen-16-268
5830,Sweden,56.3333,15.9667,Fennoscandia,App1-12
5831,Sweden,56.3333,15.9667,Fennoscandia,App1-14
5832,Sweden,56.3333,15.9667,Fennoscandia,App1-16
5835,Sweden,63.324,18.484,Fennoscandia,Bil-3
5836,Sweden,55.86,13.51,Fennoscandia,Boo2-3
5856,Sweden,63.0167,17.4914,Fennoscandia,Dör-10
5860,Sweden,62.6814,18.0165,Fennoscandia,Dra-3
5865,Sweden,55.76,14.12,Fennoscandia,Dra1-4
5867,Sweden,55.76,14.12,Fennoscandia,Dra2-1
5870,Sweden,55.76,14.12,Fennoscandia,Dra3-9
6009,Sweden,62.877,18.177,Fennoscandia,Eden-1
6010,Sweden,62.877,18.177,Fennoscandia,Eden-5
6011,Sweden,62.877,18.177,Fennoscandia,Eden-6
6012,Sweden,62.877,18.177,Fennoscandia,Eden-7
6013,Sweden,62.877,18.177,Fennoscandia,Eden-9
6016,Sweden,62.9,18.4,Fennoscandia,Eds-1
6017,Sweden,62.9,18.4,Fennoscandia,Eds-9
6019,Sweden,56.06,14.29,Fennoscandia,Fjä1-2
6020,Sweden,56.06,14.29,Fennoscandia,Fjä1-5
6021,Sweden,56.06,14.29,Fennoscandia,Fjä2-4
6022,Sweden,56.06,14.29,Fennoscandia,Fjä2-6
6023,Sweden,55.7509,13.3712,Fennoscandia,Fly2-1
6024,Sweden,55.7509,13.3712,Fennoscandia,Fly2-2
6025,Sweden,62.6437,17.7339,Fennoscandia,Gro-3
6030,Sweden,62.806,18.1896,Fennoscandia,Grön-5
6034,Sweden,56.1,13.74,Fennoscandia,Hov1-7
6035,Sweden,56.1,13.74,Fennoscandia,Hov1-10
6036,Sweden,56.1,13.74,Fennoscandia,Hov3-2
6038,Sweden,56.1,13.74,Fennoscandia,Hov3-5
6039,Sweden,56.1,13.74,Fennoscandia,Hovdala-2
6040,Sweden,55.66,13.4,Fennoscandia,Kni-1
6041,Sweden,56.0328,14.775,Fennoscandia,Lis-3
6043,Sweden,62.801,18.079,Fennoscandia,Löv-1
6046,Sweden,62.801,18.079,Fennoscandia,Löv-5
6064,Sweden,62.9513,18.2763,Fennoscandia,Nyl-2
6069,Sweden,62.9513,18.2763,Fennoscandia,Nyl-7
6071,Sweden,62.9308,18.3448,Fennoscandia,Omn-5
6073,Sweden,56.1481,15.8155,Fennoscandia,ÖMö1-7
6074,Sweden,56.4573,16.1408,Fennoscandia,Ör-1
6076,Sweden,55.6942,13.4504,Fennoscandia,Rev-2
6077,Sweden,55.6942,13.4504,Fennoscandia,Rev-3
6085,Sweden,55.7097,13.2145,Fennoscandia,Sparta-1
6086,Sweden,58.9,11.2,Fennoscandia,Sr:3
6087,Sweden,56.4666,16.1284,Fennoscandia,Stu-2
6090,Sweden,55.6525,13.2197,Fennoscandia,T1000
6091,Sweden,55.6525,13.215,Fennoscandia,T1010
6092,Sweden,55.6514,13.2233,Fennoscandia,T1020
6093,Sweden,55.6497,13.2203,Fennoscandia,T1030
6094,Sweden,55.6494,13.2147,Fennoscandia,T1040
6095,Sweden,55.6486,13.2161,Fennoscandia,T1050
6096,Sweden,55.6472,13.2225,Fennoscandia,T1060
6097,Sweden,55.6481,13.2264,Fennoscandia,T1070
6098,Sweden,55.6561,13.2178,Fennoscandia,T1080
6099,Sweden,55.6575,13.2386,Fennoscandia,T1090
6100,Sweden,55.6,13.2,Fennoscandia,T1110
6101,Sweden,55.6,13.2,Fennoscandia,T1120
6102,Sweden,55.6,13.2,Fennoscandia,T1130
6103,Sweden,55.7,13.2,Fennoscandia,T1150
6104,Sweden,55.7,13.2,Fennoscandia,T1160
6106,Sweden,55.7931,13.1186,Fennoscandia,T460
6107,Sweden,55.7942,13.1222,Fennoscandia,T470
6109,Sweden,55.7936,13.1233,Fennoscandia,T510
6110,Sweden,55.7958,13.1217,Fennoscandia,T520
6111,Sweden,55.7989,13.1219,Fennoscandia,T530
6112,Sweden,55.7967,13.1044,Fennoscandia,T540
6114,Sweden,55.8097,13.1342,Fennoscandia,T570
6115,Sweden,55.8,13.1367,Fennoscandia,T580
6116,Sweden,55.8,13.1369,Fennoscandia,T590
6118,Sweden,55.7,13.2,Fennoscandia,T610
6119,Sweden,55.7,13.2,Fennoscandia,T620
6120,Sweden,55.7,13.2,Fennoscandia,T630
6121,Sweden,55.8422,13.3019,Fennoscandia,T640
6122,Sweden,55.8364,13.3075,Fennoscandia,T670
6123,Sweden,55.8369,13.3033,Fennoscandia,T680
6124,Sweden,55.8378,13.3092,Fennoscandia,T690
6125,Sweden,55.8403,13.3106,Fennoscandia,T710
6126,Sweden,55.8411,13.3047,Fennoscandia,T720
6127,Sweden,55.8428,13.3058,Fennoscandia,T730
6128,Sweden,55.8397,13.2881,Fennoscandia,T740
6129,Sweden,55.8544,13.2875,Fennoscandia,T750
6131,Sweden,55.8369,13.3181,Fennoscandia,T780
6132,Sweden,55.8386,13.3186,Fennoscandia,T790
6133,Sweden,55.8364,13.2906,Fennoscandia,T800
6134,Sweden,55.8383,13.2906,Fennoscandia,T810
6136,Sweden,55.9336,13.5519,Fennoscandia,T840
6137,Sweden,55.9419,13.5603,Fennoscandia,T850
6138,Sweden,55.9403,13.5511,Fennoscandia,T860
6140,Sweden,55.9392,13.5539,Fennoscandia,T880
6141,Sweden,55.9414,13.5542,Fennoscandia,T890
6142,Sweden,55.9428,13.5558,Fennoscandia,T900
6144,Sweden,55.9506,13.5361,Fennoscandia,T920
6145,Sweden,55.9497,13.5533,Fennoscandia,T930
6146,Sweden,55.9575,13.5686,Fennoscandia,T940
6147,Sweden,55.9425,13.5675,Fennoscandia,T950
6148,Sweden,55.9319,13.5508,Fennoscandia,T960
6149,Sweden,55.9281,13.5481,Fennoscandia,T970
6150,Sweden,55.9261,13.5319,Fennoscandia,T980
6151,Sweden,55.6528,13.2244,Fennoscandia,T990
6154,Sweden,62.6422,17.7406,Fennoscandia,TAA 04
6163,Sweden,62.6425,17.7356,Fennoscandia,TAA 14
6166,Sweden,62.6425,17.7372,Fennoscandia,TAA 17
6169,Sweden,62.8714,18.3447,Fennoscandia,TÅD 01
6170,Sweden,62.8717,18.3442,Fennoscandia,TÅD 02
6171,Sweden,62.8717,18.3444,Fennoscandia,TÅD 03
6172,Sweden,62.8717,18.3436,Fennoscandia,TÅD 04
6173,Sweden,62.8717,18.3419,Fennoscandia,TÅD 05
6174,Sweden,62.8719,18.3422,Fennoscandia,TÅD 06
6177,Sweden,62.6322,17.69,Fennoscandia,TÄL 03
6180,Sweden,62.6322,17.6906,Fennoscandia,TÄL 07
6184,Sweden,62.8892,18.4522,Fennoscandia,TBÖ 01
6188,Sweden,55.7683,14.1386,Fennoscandia,TDr-1
6189,Sweden,55.7686,14.1383,Fennoscandia,TDr-2
6190,Sweden,55.7686,14.1381,Fennoscandia,TDr-3
6191,Sweden,55.7689,14.1375,Fennoscandia,TDr-4
6192,Sweden,55.7692,14.1369,Fennoscandia,TDr-5
6193,Sweden,55.7694,14.1347,Fennoscandia,TDr-7
6194,Sweden,55.7706,14.1342,Fennoscandia,TDr-8
6195,Sweden,55.7708,14.1342,Fennoscandia,TDr-9
6197,Sweden,55.7714,14.1333,Fennoscandia,TDr-11
6198,Sweden,55.7708,14.1331,Fennoscandia,TDr-13
6199,Sweden,55.7711,14.1206,Fennoscandia,TDr-14
6200,Sweden,55.7714,14.1214,Fennoscandia,TDr-15
6201,Sweden,55.7719,14.1211,Fennoscandia,TDr-16
6202,Sweden,55.7717,14.1206,Fennoscandia,TDr-17
6203,Sweden,55.7714,14.1208,Fennoscandia,TDr-18
6207,Sweden,55.7711,14.1217,Fennoscandia,TDr-22
6209,Sweden,62.8836,18.1842,Fennoscandia,TEDEN 02
6210,Sweden,62.8839,18.1836,Fennoscandia,TEDEN 03
6212,Sweden,63.0175,18.3239,Fennoscandia,TFÄ 02
6214,Sweden,63.0175,18.3281,Fennoscandia,TFÄ 04
6215,Sweden,63.0172,18.3281,Fennoscandia,TFÄ 05
6216,Sweden,63.0167,18.3283,Fennoscandia,TFÄ 06
6217,Sweden,63.0169,18.3283,Fennoscandia,TFÄ 07
6218,Sweden,63.0172,18.3283,Fennoscandia,TFÄ 08
6220,Sweden,62.806,18.1896,Fennoscandia,TGR 01
6221,Sweden,62.806,18.1896,Fennoscandia,TGR 02
6226,Sweden,62.7994,17.9033,Fennoscandia,THÖ 08
6231,Sweden,62.96,18.2844,Fennoscandia,TNY 04
6235,Sweden,62.9611,18.3589,Fennoscandia,TOM 01
6236,Sweden,62.9617,18.36,Fennoscandia,TOM 02
6237,Sweden,62.9619,18.35,Fennoscandia,TOM 03
6238,Sweden,62.9619,18.35,Fennoscandia,TOM 04
6240,Sweden,62.9622,18.35,Fennoscandia,TOM 06
6241,Sweden,62.9614,18.3608,Fennoscandia,TOM 07
6242,Sweden,55.7,13.2,Fennoscandia,Tomegap-2
6243,Sweden,55.95,13.85,Fennoscandia,Tottarp-2
6244,Sweden,62.9169,18.4728,Fennoscandia,TRÄ 01
6252,Sweden,55.5796,14.3336,Fennoscandia,TV-4
6255,Sweden,55.5796,14.3336,Fennoscandia,TV-7
6258,Sweden,55.5796,14.3336,Fennoscandia,TV-10
6268,Sweden,55.5796,14.3336,Fennoscandia,TV-22
6276,Sweden,55.5796,14.3336,Fennoscandia,TV-30
6284,Sweden,55.5796,14.3336,Fennoscandia,TV-38
6411,Sweden,56.06,13.97,Fennoscandia,Ull1-10
6412,Sweden,56.0648,13.9707,Fennoscandia,Ull2-7
6900,Sweden,63.324,18.484,Fennoscandia,Bil-5
6901,Sweden,63.324,18.484,Fennoscandia,Bil-7
6913,Sweden,62.877,18.177,Fennoscandia,Eden-2
6917,Sweden,63.0165,18.3174,Fennoscandia,Fäb-2
6918,Sweden,63.0165,18.3174,Fennoscandia,Fäb-4
6946,Norway,60.23,6.13,Fennoscandia,Oy-0
6965,Sweden,58.4173,14.1576,Fennoscandia,Spr1-6
6968,Finland,60,23.5,Fennoscandia,Tamm-2
6969,Finland,60,23.5,Fennoscandia,Tamm-27
6973,Sweden,56.0648,13.9707,Fennoscandia,Ull2-3
6974,Sweden,56.0648,13.9707,Fennoscandia,Ull2-5
6998,Sweden,59.4308,16.7999,Fennoscandia,Arby-1
7126,Finland,60.1997,24.5682,Fennoscandia,Es-0
7352,Finland,60.0585,23.2982,Fennoscandia,Te-0
7516,Sweden,55.58,14.334,Fennoscandia,Vår2-1
7517,Sweden,55.58,14.334,Fennoscandia,Vår2-6
7518,Sweden,56.1509,15.7735,Fennoscandia,ÖMö2-1
7519,Sweden,56.1509,15.7735,Fennoscandia,ÖMö2-3
8218,Sweden,62.877,18.177,Fennoscandia,Eden-4
8222,Sweden,56.0328,14.775,Fennoscandia,Lis-2
8225,Sweden,55.86,13.3103,Fennoscandia,T760
8227,Sweden,62.7989,17.9103,Fennoscandia,THÖ 03
8230,Sweden,56.68,16.5,Fennoscandia,Algutsrum
8231,Sweden,56.3,16,Fennoscandia,Brö1-6
8237,Sweden,55.8,13.1,Fennoscandia,Kävlinge-1
8240,Sweden,55.705,13.196,Fennoscandia,Kulturen-1
8242,Sweden,56.1494,15.7884,Fennoscandia,Lillö-1
8247,Sweden,56.07,13.74,Fennoscandia,San-2
8249,Sweden,57.7,15.8,Fennoscandia,Vimmerby
8258,Sweden,56.4,12.9,Fennoscandia,Bå4-1
8259,Sweden,56.4,12.9,Fennoscandia,Bå5-1
8266,Sweden,55.86,13.51,Fennoscandia,Boo2-1
8283,Sweden,55.76,14.12,Fennoscandia,Dra3-1
8306,Sweden,56.1,13.74,Fennoscandia,Hov4-1
8307,Sweden,56.1,13.74,Fennoscandia,Hovdala-6
8334,Sweden,55.71,13.2,Fennoscandia,Lu-1
8335,Sweden,55.71,13.2,Fennoscandia,Lund
8351,Sweden,60.25,18.37,Fennoscandia,Ost-0
8369,Sweden,55.6942,13.4504,Fennoscandia,Rev-1
8376,Sweden,62.69,18,Fennoscandia,Sanna-2
8422,Sweden,56.06,14.29,Fennoscandia,Fjä1-1
8426,Sweden,56.06,13.97,Fennoscandia,Ull1-1
8427,Sweden,56.0648,13.9707,Fennoscandia,Ull2-13
9057,Sweden,56.1,13.9167,Fennoscandia,Vinslöv
9321,Sweden,62.8622,18.336,Fennoscandia,Ådal 1
9323,Sweden,62.8622,18.336,Fennoscandia,Ådal 3
9332,Sweden,62.8698,18.381,Fennoscandia,Bar 1
9336,Sweden,62.8794,18.4473,Fennoscandia,Bön 1
9339,Sweden,57.7133,15.0689,Fennoscandia,Böt 1
9342,Sweden,57.7133,15.0689,Fennoscandia,Böt 4
9343,Sweden,57.3089,18.1512,Fennoscandia,Dja 1
9344,Sweden,57.3089,18.1512,Fennoscandia,Dja 2
9349,Sweden,58.2896,15.1265,Fennoscandia,Djk 3
9351,Sweden,57.2608,16.3675,Fennoscandia,Död 1
9352,Sweden,57.2608,16.3675,Fennoscandia,Död 2
9353,Sweden,57.2608,16.3675,Fennoscandia,Död 3
9354,Sweden,62.8762,18.1746,Fennoscandia,Eden 15
9355,Sweden,62.8762,18.1746,Fennoscandia,Eden 16
9356,Sweden,62.8762,18.1746,Fennoscandia,Eden 17
9363,Sweden,62.9147,18.4045,Fennoscandia,EdJ 2
9367,Sweden,57.6787,14.9981,Fennoscandia,EkN 3
9369,Sweden,57.6781,14.9986,Fennoscandia,EkS 2
9371,Sweden,63.016,18.3175,Fennoscandia,FäL 1
9378,Sweden,63.0165,18.3174,Fennoscandia,FäU 4
9380,Sweden,55.7488,13.3742,Fennoscandia,FlyA 3
9381,Sweden,55.81064,14.20914,Fennoscandia,Fri 1
9382,Sweden,55.81064,14.20914,Fennoscandia,Fri 2
9383,Sweden,55.81064,14.20914,Fennoscandia,Fri 3
9384,Sweden,57.4104,15.5743,Fennoscandia,Frö 1
9385,Sweden,57.4104,15.5743,Fennoscandia,Frö 3
9386,Sweden,62.806,18.1896,Fennoscandia,Grön 12
9388,Sweden,62.806,18.1896,Fennoscandia,Grön 14
9390,Sweden,57.3263,15.8979,Fennoscandia,Had 1
9391,Sweden,57.3263,15.8979,Fennoscandia,Had 2
9392,Sweden,57.3263,15.8979,Fennoscandia,Had 3
9399,Sweden,55.42339,13.99049,Fennoscandia,Ham 1
9402,Sweden,57.8765,14.8549,Fennoscandia,Hel 3
9404,Sweden,55.7491,13.399,Fennoscandia,HolA1 1
9405,Sweden,55.7491,13.399,Fennoscandia,HolA1 2
9407,Sweden,55.7491,13.399,Fennoscandia,HolA2 2
9408,Sweden,56.04697,13.95193,Fennoscandia,Kal 1
9409,Sweden,56.05727,14.30201,Fennoscandia,Kia 1
9410,Sweden,57.2746,16.1494,Fennoscandia,Kor 1
9411,Sweden,57.2746,16.1494,Fennoscandia,Kor 2
9412,Sweden,57.2746,16.1494,Fennoscandia,Kor 3
9413,Sweden,57.2746,16.1494,Fennoscandia,Kor 4
9416,Sweden,57.7215,18.3837,Fennoscandia,Kru 3
9418,Sweden,57.2164,18.154,Fennoscandia,Kva 2
9419,Sweden,58.1834,15.0062,Fennoscandia,Lag 1
9421,Sweden,55.97447,14.39966,Fennoscandia,Lan 1
9427,Sweden,62.8815,18.4055,Fennoscandia,Näs 2
9433,Sweden,62.9513,18.2763,Fennoscandia,Nyl 13
9434,Sweden,62.8959,18.3659,Fennoscandia,Öde 2
9437,Sweden,56.1633,14.6806,Fennoscandia,Puk 2
9442,Sweden,55.5678,14.3398,Fennoscandia,Sim 1
9443,Sweden,55.5678,14.3398,Fennoscandia,Sim 2
9446,Sweden,55.5678,14.3398,Fennoscandia,Sim 5
9450,Sweden,57.2545,18.2109,Fennoscandia,Spro 1
9451,Sweden,57.2545,18.2109,Fennoscandia,Spro 2
9452,Sweden,57.2545,18.2109,Fennoscandia,Spro 3
9453,Sweden,57.8009,18.5162,Fennoscandia,Ste 2
9454,Sweden,57.8009,18.5162,Fennoscandia,Ste 3
9469,Sweden,57.6511,14.8043,Fennoscandia,Tur 3
9470,Sweden,57.6511,14.8043,Fennoscandia,Tur 4
9471,Sweden,56.0648,13.9707,Fennoscandia,UllA 1
9472,Sweden,56.0648,13.9707,Fennoscandia,UllA 2
9476,Sweden,55.5796,14.3336,Fennoscandia,VårA 1
9481,Sweden,55.42422,13.84837,Fennoscandia,Yst 1
9482,Sweden,55.42422,13.84837,Fennoscandia,Yst 2
2,France,45.2667,1.48333,France,ALL1-3
5,France,45.2667,1.48333,France,ALL1-6
6,France,45.2667,1.48333,France,ALL1-7
7,France,45.2667,1.48333,France,ALL1-8
8,France,45.2667,1.48333,France,ALL1-9
12,France,45.2667,1.48333,France,ALL2-4
23,France,48.2667,-4.58333,France,CAM-16
32,France,48.2667,-4.58333,France,CAM-25
45,France,48.2667,-4.58333,France,CAM-42
48,France,48.2667,-4.58333,France,CAM-45
51,France,48.2667,-4.58333,France,CAM-48
60,France,48.2667,-4.58333,France,CAM-56
62,France,48.2667,-4.58333,France,CAM-58
66,France,48.2667,-4.58333,France,CAM-61
69,France,48.2667,-4.58333,France,CAM-64
74,France,48.2667,-4.58333,France,CAM-7
79,France,45,1.75,France,CUR-10
80,France,45,1.75,France,CUR-2
81,France,45,1.75,France,CUR-3
83,France,45,1.75,France,CUR-5
84,France,45,1.75,France,CUR-6
85,France,45,1.75,France,CUR-7
86,France,45,1.75,France,CUR-8
87,France,45,1.75,France,CUR-9
88,France,47.4,0.683333,France,CYR
89,France,48.7,1.98333,France,DAM1
94,France,47.7,6.81667,France,LAC-3
96,France,47.7,6.81667,France,LAC-5
104,France,48.5167,-4.06667,France,LDV-14
106,France,48.5167,-4.06667,France,LDV-16
116,France,48.5167,-4.06667,France,LDV-25
121,France,48.5167,-4.06667,France,LDV-3
122,France,48.5167,-4.06667,France,LDV-30
123,France,48.5167,-4.06667,France,LDV-31
126,France,48.5167,-4.06667,France,LDV-34
146,France,48.5167,-4.06667,France,LDV-53
148,France,48.5167,-4.06667,France,LDV-57
149,France,48.5167,-4.06667,France,LDV-58
151,France,48.5167,-4.06667,France,LDV-6
153,France,48.5167,-4.06667,France,LDV-68
157,France,48.5167,-4.06667,France,LDV-8
159,France,47.35,3.93333,France,MAR2-3
